file_name,expected_file_path,vulnerable_file_name,file_type,file_hash,link,hijacklib_link
coreuicomponents.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dwm.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/coreuicomponents.yml
credui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\efsui.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/credui.yml
cryptbase.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\alg.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH;https://twitter.com/AndrewOliveau/status/1682185200862625792,HijackLibs/yml/microsoft/built-in/cryptbase.yml
cryptdll.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\at.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/cryptdll.yml
cryptsp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bcdedit.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/cryptsp.yml
cryptui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certutil.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/cryptui.yml
cryptxml.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\clipup.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/cryptxml.yml
cscapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/cscapi.yml
cscobj.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/cscobj.yml
cscui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/cscui.yml
d2d1.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dataexchangehost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/d2d1.yml
d3d10.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winsat.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10.yml
d3d10core.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winsat.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10core.yml
d3d10warp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\slidetoshutdown.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10warp.yml
d3d10_1.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winsat.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10_1.yml
d3d10_1core.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winsat.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10_1core.yml
d3d11.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dataexchangehost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/d3d11.yml
d3d12.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dxgiadaptercache.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d12.yml
d3d9.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\magnify.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d9.yml
d3dcompiler_47.dll,C:\Program Files\windows kits\10\bin\*\x64*;C:\Program Files\windows kits\10\bin\*\x86*;C:\Program Files\windows kits\10\redist\d3d\x64*;C:\Program Files\windows kits\10\redist\d3d\x86*;C:\Program Files\wireshark*;C:\Program Files\cisco systems\cisco jabber*;C:\Program Files\microsoft\edge\application\*;C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dwm.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3dcompiler_47.yml
d3dx9_43.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Users\*\AppData\Local\Temp\HPDIAGS\0699814c-9c5f-46ad-8c9d-a1c61a163f2b\d3dim9.exe,Sideloading,a8a09d4e1ddbe4de188100b285a53b53b10677e4fbc93014e07211cdaf532e7b,https://news.sophos.com/en-us/2023/05/03/doubled-dll-sideloading-dragon-breath/,HijackLibs/yml/microsoft/built-in/d3dx9_43.yml
dataexchange.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/dataexchange.yml
davclnt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/davclnt.yml
dbgcore.dll,C:\Program Files\windows kits\10\debuggers\arm*;C:\Program Files\windows kits\10\debuggers\arm\srcsrv*;C:\Program Files\windows kits\10\debuggers\arm64*;C:\Program Files\windows kits\10\debuggers\arm64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x64*;C:\Program Files\windows kits\10\debuggers\x64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x86*;C:\Program Files\windows kits\10\debuggers\x86\srcsrv*;C:\Program Files\microsoft office\root\office*;C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\deploymentcsphelper.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dbgcore.yml
dbghelp.dll,C:\Program Files\windows kits\10\debuggers\arm*;C:\Program Files\windows kits\10\debuggers\arm\srcsrv*;C:\Program Files\windows kits\10\debuggers\arm64*;C:\Program Files\windows kits\10\debuggers\arm64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x64*;C:\Program Files\windows kits\10\debuggers\x64\srcsrv*;C:\Program Files\windows kits\10\debuggers\x86*;C:\Program Files\windows kits\10\debuggers\x86\srcsrv*;C:\Program Files\cisco systems\cisco jabber*;C:\Program Files\microsoft office\root\office*;C:\Program Files\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140*;C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dbghelp.yml
dbgmodel.dll,C:\Windows\System32*;C:\Windows\SysWOW64*;C:\Program Files\Windows Kits\10\Debuggers\*,C:\Program Files\Windows Kits\10\Debuggers\*\ntsd.exe,Sideloading,,https://globetech.biz/index.php/2023/05/19/evading-edr-by-dll-sideloading-in-csharp/,HijackLibs/yml/microsoft/built-in/dbgmodel.yml
dcntel.dll,C:\Windows\System32*,C:\Windows\System32\devicecensus.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dcntel.yml
dcomp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dataexchangehost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dcomp.yml
defragproxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dfrgui.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/defragproxy.yml
desktopshellext.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\sihost.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/desktopshellext.yml
deviceassociation.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\eduprintprov.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/deviceassociation.yml
devicecredential.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicecredentialdeployment.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/devicecredential.yml
devicepairing.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicepairingwizard.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/devicepairing.yml
devobj.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bthudtask.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/devobj.yml
devrtl.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\drvinst.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/devrtl.yml
dhcpcmonitor.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dhcpcmonitor.yml
dhcpcsvc.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ipconfig.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dhcpcsvc.yml
dhcpcsvc6.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ipconfig.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dhcpcsvc6.yml
directmanipulation.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Program Files\Microsoft Office\root\Office*\excel.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/directmanipulation.yml
dismapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dismapi.yml
dismcore.dll,C:\Windows\System32\dism*;C:\Windows\SysWOW64\dism*,C:\Windows\System32\dism.exe,Search Order,,https://cofense.com/exploiting-unpatched-vulnerability-ave_maria-malware-not-full-grace/,HijackLibs/yml/microsoft/built-in/dismcore.yml
dmcfgutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\omadmclient.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmcfgutils.yml
dmcmnutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\deviceenroller.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmcmnutils.yml
dmcommandlineutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\provtool.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmcommandlineutils.yml
dmenrollengine.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\deviceenroller.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmenrollengine.yml
dmenterprisediagnostics.dll,C:\Windows\System32*,C:\Windows\System32\deviceenroller.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmenterprisediagnostics.yml
dmiso8601utils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mdmdiagnosticstool.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmiso8601utils.yml
dmoleaututils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\omadmclient.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmoleaututils.yml
dmprocessxmlfiltered.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmomacpmo.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmprocessxmlfiltered.yml
dmpushproxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmpushproxy.yml
dmxmlhelputils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmxmlhelputils.yml
dnsapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dnsapi.yml
dot3api.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dot3api.yml
dot3cfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dot3cfg.yml
dpx.dll,C:\Windows\System32*;C:\Windows\SysWOW64*;*:\Windows\WinSxS\*,C:\Windows\System32\lpksetup.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dpx.yml
drprov.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/drprov.yml
drvstore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\infdefaultinstall.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/drvstore.yml
dsclient.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dsclient.yml
dsparse.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dcdiag.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dsparse.yml
dsprop.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dsquery.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dsprop.yml
dsreg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bitlockerdeviceencryption.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dsreg.yml
dsrole.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certutil.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dsrole.yml
dui70.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bdeunlock.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dui70.yml
duser.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bdeunlock.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://twitter.com/0xcarnage/status/1203882560176218113;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/duser.yml
dusmapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\datausagelivetiletask.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dusmapi.yml
dwmapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dwmapi.yml
dwmcore.dll,C:\Windows\System32*,C:\Windows\System32\dwm.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dwmcore.yml
dwrite.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cttune.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dwrite.yml
dxcore.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\taskmgr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dxcore.yml
dxgi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\applicationframehost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dxgi.yml
dxva2.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dccw.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dxva2.yml
dynamoapi.dll,C:\Windows\System32*,C:\Windows\System32\mdmdiagnosticstool.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dynamoapi.yml
eappcfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/eappcfg.yml
eappprxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/eappprxy.yml
edgeiso.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\microsoftedgebchost.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/edgeiso.yml
edputil.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\calc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://twitter.com/Max_Mal_/status/1658566665003585545,HijackLibs/yml/microsoft/built-in/edputil.yml
efsadu.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\efsui.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/efsadu.yml
efsutil.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cipher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/efsutil.yml
esent.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dfsrdiag.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/esent.yml
execmodelproxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\calc.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/execmodelproxy.yml
explorerframe.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/explorerframe.yml
fastprox.dll,C:\Windows\System32\wbem*;C:\Windows\SysWOW64\wbem*,C:\Windows\System32\cttune.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fastprox.yml
faultrep.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\werfault.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/faultrep.yml
fddevquery.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ddodiag.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fddevquery.yml
feclient.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cipher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/feclient.yml
fhcfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\filehistory.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fhcfg.yml
fhsvcctl.dll,C:\Windows\System32*,C:\Windows\System32\fhmanagew.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fhsvcctl.yml
firewallapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/firewallapi.yml
flightsettings.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicecensus.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/flightsettings.yml
fltlib.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\agentservice.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/fltlib.yml
framedynos.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dfsrdiag.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/framedynos.yml
fveapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\baaupdate.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fveapi.yml
fveskybackup.dll,C:\Windows\System32*,C:\Windows\System32\bitlockerdeviceencryption.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/fveskybackup.yml
fvewiz.dll,C:\Windows\System32*,C:\Windows\System32\bitlockerwizard.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/fvewiz.yml
fwbase.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fwbase.yml
fwcfg.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fwcfg.yml
fwpolicyiomgr.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fwpolicyiomgr.yml
fwpuclnt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fwpuclnt.yml
fxsapi.dll,C:\Windows\System32*;C:\Windows\System32\driverstore\filerepository\prnms002.inf_*\amd64*;C:\Windows\SysWOW64*,C:\Windows\System32\fxsunatd.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fxsapi.yml
fxsst.dll,C:\Windows\System32*,C:\Windows\explorer.exe,Search Order,,https://www.fireeye.com/blog/threat-research/2011/06/fxsst.html/,HijackLibs/yml/microsoft/built-in/fxsst.yml
