dest_ip,metadata_region,metadata_service,metadata_network_border_group
3.4.10.0/24,us-east-1,EC2,us-east-1
3.5.214.0/23,ap-east-1,EC2,ap-east-1
15.193.168.0/22,ap-south-2,EC2,ap-south-2
15.220.144.0/23,eu-central-1,EC2,eu-central-1-ham-1
54.223.0.0/16,cn-north-1,EC2,cn-north-1
99.77.129.0/24,us-east-1,EC2,us-east-1
108.175.60.0/22,us-gov-east-1,EC2,us-gov-east-1
15.220.200.0/23,us-west-2,EC2,us-west-2-las-1b
18.96.0.0/24,us-east-1,EC2,us-east-1
43.204.0.0/15,ap-south-1,EC2,ap-south-1
46.51.224.0/19,ap-northeast-1,EC2,ap-northeast-1
54.179.0.0/16,ap-southeast-1,EC2,ap-southeast-1
99.77.55.254/32,eu-south-2,EC2,eu-south-2
139.56.24.0/23,us-east-1,EC2,us-east-1-wl1-msp-wlz-1
43.220.0.0/16,ap-southeast-2,EC2,ap-southeast-2
54.170.0.0/15,eu-west-1,EC2,eu-west-1
142.4.179.0/24,ap-south-1,EC2,ap-south-1
151.148.33.0/24,us-west-2,EC2,us-west-2
216.244.2.0/24,us-west-2,EC2,us-west-2-lax-1
3.5.164.0/22,ap-southeast-2,EC2,ap-southeast-2
18.96.96.0/19,me-central-1,EC2,me-central-1
35.50.134.0/24,us-west-2,EC2,us-west-2
35.71.98.0/24,eu-north-1,EC2,eu-north-1
35.96.43.0/24,sa-east-1,EC2,sa-east-1
99.77.131.0/24,us-east-2,EC2,us-east-2
173.83.211.0/24,ap-south-1,EC2,ap-south-1
3.5.240.0/22,ap-northeast-3,EC2,ap-northeast-3
35.71.112.0/24,ap-southeast-4,EC2,ap-southeast-4
35.153.0.0/16,us-east-1,EC2,us-east-1
52.61.0.0/16,us-gov-west-1,EC2,us-gov-west-1
52.79.0.0/16,ap-northeast-2,EC2,ap-northeast-2
99.77.55.54/32,eu-south-2,EC2,eu-south-2
99.150.48.0/21,ap-northeast-1,EC2,ap-northeast-1
159.248.200.0/21,ap-northeast-2,EC2,ap-northeast-2
5.179.96.0/20,us-east-1,EC2,us-east-1
15.193.140.0/22,eu-west-1,EC2,eu-west-1
136.18.140.0/23,ap-southeast-1,EC2,ap-southeast-1
161.188.127.0/24,us-east-1,EC2,us-east-1-wl1-was-wlz-1
3.5.184.0/21,ap-northeast-2,EC2,ap-northeast-2
15.220.228.0/22,ap-south-1,EC2,ap-south-1-ccu-2
35.50.176.0/24,sa-east-1,EC2,sa-east-1
52.12.0.0/15,us-west-2,EC2,us-west-2
52.220.0.0/15,ap-southeast-1,EC2,ap-southeast-1
99.78.238.253/32,ap-southeast-3,EC2,ap-southeast-3
162.250.236.0/24,us-east-1,EC2,us-east-1
3.4.8.0/24,GLOBAL,EC2,GLOBAL
15.217.0.0/16,eu-south-2,EC2,eu-south-2
18.96.1.0/24,us-east-1,EC2,us-east-1
18.98.96.0/19,ap-southeast-3,EC2,ap-southeast-3
18.163.0.0/16,ap-east-1,EC2,ap-east-1
54.199.0.0/16,ap-northeast-1,EC2,ap-northeast-1
18.142.0.0/15,ap-southeast-1,EC2,ap-southeast-1
46.137.192.0/19,ap-southeast-1,EC2,ap-southeast-1
52.200.0.0/13,us-east-1,EC2,us-east-1
54.222.32.0/22,cn-north-1,EC2,cn-north-1
64.252.123.0/24,us-west-1,EC2,us-west-1
96.0.180.0/22,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1b
99.77.55.25/32,eu-south-2,EC2,eu-south-2
99.151.112.0/21,sa-east-1,EC2,sa-east-1
34.224.0.0/12,us-east-1,EC2,us-east-1
52.75.0.0/16,us-west-2,EC2,us-west-2
96.0.88.0/22,us-east-1,EC2,us-east-1-chi-1
96.0.184.0/22,ap-southeast-2,EC2,ap-southeast-2-per-1
99.77.55.37/32,eu-south-2,EC2,eu-south-2
99.77.55.40/32,eu-south-2,EC2,eu-south-2
3.5.180.0/22,ap-southeast-5,EC2,ap-southeast-5
136.18.50.0/23,us-east-1,EC2,us-east-1
3.5.204.0/22,eu-west-3,EC2,eu-west-3
13.130.0.0/16,us-east-1,EC2,us-east-1
15.177.66.0/23,us-east-2,EC2,us-east-2
16.65.0.0/16,us-gov-east-1,EC2,us-gov-east-1
18.97.80.0/20,ap-southeast-7,EC2,ap-southeast-7
52.94.248.224/28,us-gov-west-1,EC2,us-gov-west-1
52.95.255.48/28,ap-northeast-1,EC2,ap-northeast-1
54.218.0.0/16,us-west-2,EC2,us-west-2
198.41.102.0/24,us-east-1,EC2,us-east-1-nyc-2
3.5.76.0/22,us-west-2,EC2,us-west-2
16.168.0.0/15,eu-north-1,EC2,eu-north-1
16.176.0.0/16,ap-southeast-2,EC2,ap-southeast-2
35.55.12.0/24,ap-southeast-2,EC2,ap-southeast-2
35.96.22.0/23,ca-central-1,EC2,ca-central-1
35.96.48.0/20,eu-central-1,EC2,eu-central-1
64.252.78.0/24,sa-east-1,EC2,sa-east-1
96.0.144.0/21,ap-southeast-1,EC2,ap-southeast-1-mnl-1
99.78.238.251/32,ap-southeast-3,EC2,ap-southeast-3
15.177.104.0/24,ap-east-2,EC2,ap-east-2
15.181.0.0/20,us-west-2,EC2,us-west-2-sea-1
16.209.0.0/16,ap-northeast-3,EC2,ap-northeast-3
18.98.160.0/19,eu-west-2,EC2,eu-west-2
54.25.14.0/24,us-east-1,EC2,us-east-1
64.252.117.0/24,eu-west-1,EC2,eu-west-1
99.77.55.47/32,eu-south-2,EC2,eu-south-2
99.151.104.0/21,ap-southeast-1,EC2,ap-southeast-1
99.151.128.0/21,ca-central-1,EC2,ca-central-1
35.71.102.0/24,us-east-2,EC2,us-east-2
99.80.0.0/15,eu-west-1,EC2,eu-west-1
139.56.28.0/23,us-east-1,EC2,us-east-1-wl1-bna-wlz-1
3.5.44.0/22,ap-south-2,EC2,ap-south-2
35.71.127.0/24,ap-east-2,EC2,ap-east-2
35.96.4.0/24,us-west-2,EC2,us-west-2
139.56.26.0/23,us-east-1,EC2,us-east-1-wl1-iah-wlz-1
155.146.160.0/20,us-west-2,EC2,us-west-2-wl1-phx-wlz-1
52.95.249.0/24,ap-south-1,EC2,ap-south-1
54.244.0.0/16,us-west-2,EC2,us-west-2
64.252.87.0/24,eu-central-1,EC2,eu-central-1
96.0.100.0/23,us-east-1,EC2,us-east-1-mia-1
161.188.16.0/20,us-east-1,EC2,us-east-1-wl1-dtw-wlz-1
35.55.34.0/24,us-east-2,EC2,us-east-2
46.137.224.0/19,ap-southeast-1,EC2,ap-southeast-1
65.0.0.0/14,ap-south-1,EC2,ap-south-1
99.150.80.0/21,eu-south-1,EC2,eu-south-1
198.41.98.0/24,us-east-1,EC2,us-east-1-chi-2
35.96.253.0/24,us-east-1,EC2,us-east-1
51.96.0.0/16,eu-central-2,EC2,eu-central-2
63.246.112.0/24,eu-north-1,EC2,eu-north-1
63.246.119.0/24,us-east-1,EC2,us-east-1
155.146.208.0/20,us-east-1,EC2,us-east-1-wl1-clt-wlz-1
35.96.6.0/24,us-west-2,EC2,us-west-2
35.96.35.0/24,eu-west-3,EC2,eu-west-3
50.19.0.0/16,us-east-1,EC2,us-east-1
99.79.0.0/16,ca-central-1,EC2,ca-central-1
173.83.214.0/24,eu-west-1,EC2,eu-west-1
44.224.0.0/11,us-west-2,EC2,us-west-2
52.81.0.0/16,cn-north-1,EC2,cn-north-1
136.18.130.0/23,us-east-1,EC2,us-east-1
173.83.210.0/24,ap-northeast-1,EC2,ap-northeast-1
15.193.132.0/22,us-west-1,EC2,us-west-1
52.94.250.80/28,ap-southeast-5,EC2,ap-southeast-5
3.2.3.0/24,us-east-1,EC2,us-east-1-bos-1
35.55.38.0/24,us-west-2,EC2,us-west-2
206.72.209.0/24,us-east-1,EC2,us-east-1
35.50.177.0/24,sa-east-1,EC2,sa-east-1
35.71.103.0/24,af-south-1,EC2,af-south-1
64.252.73.0/24,us-west-2,EC2,us-west-2
99.151.72.0/21,ap-southeast-4,EC2,ap-southeast-4
161.188.80.0/20,us-east-1,EC2,us-east-1
174.129.0.0/16,us-east-1,EC2,us-east-1
18.89.128.0/18,us-east-1,EC2,us-east-1-iah-2
35.71.110.0/24,ap-northeast-3,EC2,ap-northeast-3
52.94.250.160/28,me-west-1,EC2,me-west-1
52.95.255.80/28,us-east-1,EC2,us-east-1
64.252.101.0/24,ap-south-1,EC2,ap-south-1
18.99.224.0/20,me-south-1,EC2,me-south-1
35.50.130.0/24,us-west-2,EC2,us-west-2
35.96.80.0/20,eu-west-2,EC2,eu-west-2
43.194.0.0/20,cn-northwest-1,EC2,cn-northwest-1
52.95.255.112/28,us-west-2,EC2,us-west-2
96.0.12.0/22,us-east-1,EC2,us-east-1-lim-1
1.178.64.0/24,ap-northeast-1,EC2,ap-northeast-1
15.181.224.0/21,us-east-1,EC2,us-east-1-dfw-1
15.220.227.0/24,ap-south-1,EC2,ap-south-1-del-2
18.208.0.0/13,us-east-1,EC2,us-east-1
35.96.38.0/24,ap-northeast-1,EC2,ap-northeast-1
52.95.245.0/24,us-east-1,EC2,us-east-1
99.77.142.0/24,ap-east-1,EC2,ap-east-1
99.77.187.0/24,us-east-1,EC2,us-east-1
15.177.73.0/24,ap-south-1,EC2,ap-south-1
46.51.216.0/21,ap-southeast-1,EC2,ap-southeast-1
99.77.55.44/32,eu-south-2,EC2,eu-south-2
136.18.132.0/23,us-east-1,EC2,us-east-1
159.248.240.0/21,GLOBAL,EC2,GLOBAL
3.5.64.0/21,eu-west-1,EC2,eu-west-1
15.145.0.0/23,eu-central-1,EC2,eu-central-1-wl1-dtm-wlz-1
35.71.126.0/24,ap-southeast-7,EC2,ap-southeast-7
35.96.8.0/24,us-west-2,EC2,us-west-2
35.96.246.0/24,us-east-2,EC2,us-east-2
52.94.248.32/28,ap-southeast-1,EC2,ap-southeast-1
54.220.0.0/16,eu-west-1,EC2,eu-west-1
100.20.0.0/14,us-west-2,EC2,us-west-2
173.83.213.0/24,sa-east-1,EC2,sa-east-1
15.177.103.0/24,ap-southeast-7,EC2,ap-southeast-7
51.224.0.0/15,eusc-de-east-1,EC2,eusc-de-east-1
52.94.248.160/28,us-east-2,EC2,us-east-2
54.151.0.0/17,us-west-1,EC2,us-west-1
56.127.0.0/16,sa-east-1,EC2,sa-east-1
98.88.0.0/13,us-east-1,EC2,us-east-1
15.161.0.0/16,eu-south-1,EC2,eu-south-1
54.222.52.0/22,cn-north-1,EC2,cn-north-1
64.252.110.0/24,ap-northeast-1,EC2,ap-northeast-1
99.77.158.0/24,eu-central-1,EC2,eu-central-1
99.77.241.0/24,ap-east-1,EC2,ap-east-1
18.99.240.0/20,us-gov-west-1,EC2,us-gov-west-1
18.188.0.0/16,us-east-2,EC2,us-east-2
18.252.0.0/16,us-gov-east-1,EC2,us-gov-east-1
35.55.1.0/24,ap-northeast-1,EC2,ap-northeast-1
35.96.36.0/24,eu-south-1,EC2,eu-south-1
46.51.128.0/18,eu-west-1,EC2,eu-west-1
64.252.107.0/24,ap-southeast-2,EC2,ap-southeast-2
13.232.0.0/14,ap-south-1,EC2,ap-south-1
15.220.0.0/20,us-west-2,EC2,us-west-2-pdx-1
23.254.24.0/23,us-west-2,EC2,us-west-2
51.0.252.0/24,eusc-de-east-1,EC2,eusc-de-east-1
52.95.243.0/24,ap-northeast-1,EC2,ap-northeast-1
3.5.132.0/23,us-east-2,EC2,us-east-2
13.53.0.0/16,eu-north-1,EC2,eu-north-1
15.177.88.0/24,sa-east-1,EC2,sa-east-1
15.184.0.0/16,me-south-1,EC2,me-south-1
15.220.56.0/21,ap-northeast-1,EC2,ap-northeast-1-tpe-1
75.2.128.0/18,us-east-1,EC2,us-east-1
184.72.128.0/17,us-east-1,EC2,us-east-1
13.146.0.0/16,ap-southeast-2,EC2,ap-southeast-2
13.158.0.0/15,ap-northeast-1,EC2,ap-northeast-1
15.220.16.0/20,us-west-2,EC2,us-west-2-las-1
192.31.213.0/24,ap-northeast-3,EC2,ap-northeast-3
13.51.0.0/16,eu-north-1,EC2,eu-north-1
18.97.128.0/18,us-east-2,EC2,us-east-2
56.126.0.0/16,sa-east-1,EC2,sa-east-1
96.0.8.0/22,ap-southeast-2,EC2,ap-southeast-2-per-1
18.99.0.0/19,ca-central-1,EC2,ca-central-1
35.55.8.0/24,ap-southeast-1,EC2,ap-southeast-1
35.181.0.0/16,eu-west-3,EC2,eu-west-3
54.80.0.0/13,us-east-1,EC2,us-east-1
54.214.0.0/16,us-west-2,EC2,us-west-2
54.254.0.0/16,ap-southeast-1,EC2,ap-southeast-1
40.192.0.0/17,ap-south-2,EC2,ap-south-2
52.20.0.0/14,us-east-1,EC2,us-east-1
52.94.201.0/26,us-east-1,EC2,us-east-1
52.94.248.208/28,ca-central-1,EC2,ca-central-1
99.77.162.0/24,us-east-2,EC2,us-east-2
139.56.18.0/23,us-east-1,EC2,us-east-1-wl1-chi-wlz-1
13.244.0.0/15,af-south-1,EC2,af-south-1
16.184.0.0/18,ap-northeast-2,EC2,ap-northeast-2
52.94.248.48/28,sa-east-1,EC2,sa-east-1
54.242.0.0/15,us-east-1,EC2,us-east-1
99.77.252.0/24,us-east-2,EC2,us-east-2
99.151.88.0/21,eu-west-1,EC2,eu-west-1
139.56.34.0/24,us-east-1,EC2,us-east-1-wl1-was-wlz-1
216.182.238.0/23,us-east-1,EC2,us-east-1
3.5.168.0/23,ap-southeast-2,EC2,ap-southeast-2
18.168.0.0/14,eu-west-2,EC2,eu-west-2
34.208.0.0/12,us-west-2,EC2,us-west-2
35.71.122.0/24,il-central-1,EC2,il-central-1
52.15.0.0/16,us-east-2,EC2,us-east-2
64.252.124.0/24,ca-central-1,EC2,ca-central-1
98.80.0.0/13,us-east-1,EC2,us-east-1
23.228.192.0/24,us-east-1,EC2,us-east-1
35.96.32.0/24,us-east-1,EC2,us-east-1
18.189.0.0/16,us-east-2,EC2,us-east-2
35.50.194.0/24,eu-central-1,EC2,eu-central-1
35.50.237.0/24,ap-northeast-2,EC2,ap-northeast-2
35.71.64.0/22,us-west-2,EC2,us-west-2
99.77.184.0/24,us-gov-west-1,EC2,us-gov-west-1
3.64.0.0/12,eu-central-1,EC2,eu-central-1
18.88.0.0/18,us-east-1,EC2,us-east-1
18.98.128.0/19,ap-northeast-2,EC2,ap-northeast-2
35.55.9.0/24,ap-southeast-1,EC2,ap-southeast-1
110.238.2.0/23,us-east-2,EC2,us-east-2
162.213.234.0/23,eu-west-1,EC2,eu-west-1
15.220.136.0/21,ap-south-1,EC2,ap-south-1-del-1
18.34.244.0/22,us-west-2,EC2,us-west-2
18.201.0.0/16,eu-west-1,EC2,eu-west-1
54.151.128.0/17,ap-southeast-1,EC2,ap-southeast-1
173.83.220.0/24,eu-north-1,EC2,eu-north-1
208.86.88.0/23,us-east-1,EC2,us-east-1
18.175.0.0/16,eu-west-2,EC2,eu-west-2
54.208.0.0/15,us-east-1,EC2,us-east-1
54.228.0.0/16,eu-west-1,EC2,eu-west-1
151.148.35.0/24,eu-central-1,EC2,eu-central-1
15.220.146.0/23,me-south-1,EC2,me-south-1-mct-1
18.96.2.0/24,us-east-1,EC2,us-east-1
52.95.246.0/24,us-west-1,EC2,us-west-1
13.48.0.0/15,eu-north-1,EC2,eu-north-1
52.64.0.0/17,ap-southeast-2,EC2,ap-southeast-2
52.95.239.0/24,eu-west-2,EC2,eu-west-2
195.17.0.0/24,eu-west-1,EC2,eu-west-1
18.220.0.0/14,us-east-2,EC2,us-east-2
35.50.235.0/24,ap-southeast-1,EC2,ap-southeast-1
52.36.0.0/14,us-west-2,EC2,us-west-2
54.94.0.0/16,sa-east-1,EC2,sa-east-1
161.178.128.0/18,us-east-1,EC2,us-east-1-nyc-2
15.152.0.0/16,ap-northeast-3,EC2,ap-northeast-3
15.220.226.0/24,us-west-2,EC2,us-west-2-las-1b
18.99.96.0/20,eu-north-1,EC2,eu-north-1
35.50.128.0/24,us-west-2,EC2,us-west-2
52.95.228.0/24,me-south-1,EC2,me-south-1
54.222.128.0/17,cn-north-1,EC2,cn-north-1
96.127.0.0/17,us-gov-west-1,EC2,us-gov-west-1
3.4.16.0/21,us-gov-west-1,EC2,us-gov-west-1
16.15.0.0/21,us-west-1,EC2,us-west-1
16.56.128.0/18,us-east-1,EC2,us-east-1-chi-2
35.55.23.0/24,eu-west-3,EC2,eu-west-3
68.79.0.0/18,cn-northwest-1,EC2,cn-northwest-1
99.77.55.55/32,eu-south-2,EC2,eu-south-2
99.77.128.0/24,us-east-1,EC2,us-east-1
136.18.134.0/23,ca-central-1,EC2,ca-central-1
3.5.248.0/22,eu-south-1,EC2,eu-south-1
54.215.0.0/16,us-west-1,EC2,us-west-1
161.188.0.0/20,us-east-1,EC2,us-east-1-wl1-bna-wlz-1
13.162.0.0/16,ap-south-1,EC2,ap-south-1
18.182.0.0/16,ap-northeast-1,EC2,ap-northeast-1
35.96.24.0/23,eu-west-2,EC2,eu-west-2
35.96.242.0/24,eu-central-1,EC2,eu-central-1
43.218.0.0/16,ap-southeast-3,EC2,ap-southeast-3
51.0.29.128/28,eusc-de-east-1,EC2,eusc-de-east-1
54.152.0.0/16,us-east-1,EC2,us-east-1
99.77.55.14/32,eu-south-2,EC2,eu-south-2
99.77.243.0/24,ap-northeast-3,EC2,ap-northeast-3
151.148.32.0/24,us-east-2,EC2,us-east-2
173.83.209.0/24,us-west-1,EC2,us-west-1
15.145.12.0/22,eu-central-1,EC2,eu-central-1-wl1-muc-wlz-1
18.178.0.0/16,ap-northeast-1,EC2,ap-northeast-1
35.50.135.0/24,us-west-2,EC2,us-west-2
51.84.0.0/16,il-central-1,EC2,il-central-1
54.202.0.0/15,us-west-2,EC2,us-west-2
99.150.120.0/21,me-central-1,EC2,me-central-1
216.39.168.0/21,GLOBAL,EC2,GLOBAL
15.181.128.0/20,us-west-2,EC2,us-west-2-phx-1
16.170.0.0/15,eu-north-1,EC2,eu-north-1
18.132.0.0/14,eu-west-2,EC2,eu-west-2
35.55.10.0/24,ap-southeast-2,EC2,ap-southeast-2
35.55.29.0/24,us-east-1,EC2,us-east-1
52.70.0.0/15,us-east-1,EC2,us-east-1
52.94.248.0/28,us-east-1,EC2,us-east-1
96.0.56.0/22,us-east-1,EC2,us-east-1-scl-1
99.77.55.45/32,eu-south-2,EC2,eu-south-2
5.174.0.0/16,us-west-2,EC2,us-west-2
15.193.148.0/22,eu-south-2,EC2,eu-south-2
15.220.204.0/24,us-west-2,EC2,us-west-2-den-1
15.177.70.0/23,sa-east-1,EC2,sa-east-1
15.236.0.0/15,eu-west-3,EC2,eu-west-3
64.252.84.0/24,eu-west-2,EC2,eu-west-2
96.0.84.0/22,us-east-1,EC2,us-east-1-msp-1
99.77.254.0/24,us-east-1,EC2,us-east-1
184.72.0.0/18,us-west-1,EC2,us-west-1
208.78.128.0/23,us-west-1,EC2,us-west-1
13.125.0.0/16,ap-northeast-2,EC2,ap-northeast-2
35.55.42.0/24,eu-north-1,EC2,eu-north-1
35.71.100.0/24,ap-south-1,EC2,ap-south-1
54.193.0.0/16,us-west-1,EC2,us-west-1
70.232.92.0/22,us-east-1,EC2,us-east-1
99.77.55.0/32,eu-south-2,EC2,eu-south-2
99.77.247.0/24,eu-central-1,EC2,eu-central-1
64.252.88.0/24,eu-central-1,EC2,eu-central-1
96.0.110.0/23,us-west-2,EC2,us-west-2-hnl-1
99.77.55.2/32,eu-south-2,EC2,eu-south-2
15.181.245.0/24,us-west-2,EC2,us-west-2-den-1
35.55.19.0/24,eu-west-1,EC2,eu-west-1
54.46.0.0/17,ap-east-1,EC2,ap-east-1
99.151.96.0/21,us-gov-east-1,EC2,us-gov-east-1
15.177.97.0/24,eu-south-2,EC2,eu-south-2
16.156.0.0/15,ap-southeast-1,EC2,ap-southeast-1
35.55.27.0/24,sa-east-1,EC2,sa-east-1
35.55.35.0/24,us-east-2,EC2,us-east-2
35.71.68.0/22,us-east-1,EC2,us-east-1
52.8.0.0/16,us-west-1,EC2,us-west-1
52.94.249.192/28,ap-southeast-3,EC2,ap-southeast-3
52.95.247.0/24,us-west-2,EC2,us-west-2
64.252.83.0/24,eu-west-2,EC2,eu-west-2
99.77.55.253/32,eu-south-2,EC2,eu-south-2
15.177.64.0/23,us-east-1,EC2,us-east-1
15.193.9.0/24,ap-northeast-2,EC2,ap-northeast-2
46.51.208.0/22,us-east-1,EC2,us-east-1
52.86.0.0/15,us-east-1,EC2,us-east-1
54.25.20.0/24,us-east-1,EC2,us-east-1
57.180.0.0/14,ap-northeast-1,EC2,ap-northeast-1
64.252.80.0/24,sa-east-1,EC2,sa-east-1
198.41.106.0/24,us-west-2,EC2,us-west-2-lax-1
18.136.0.0/16,ap-southeast-1,EC2,ap-southeast-1
35.71.124.0/24,ap-southeast-5,EC2,ap-southeast-5
50.112.0.0/16,us-west-2,EC2,us-west-2
13.212.0.0/15,ap-southeast-1,EC2,ap-southeast-1
15.220.233.0/24,us-east-1,EC2,us-east-1-atl-1
18.179.0.0/16,ap-northeast-1,EC2,ap-northeast-1
64.252.100.0/24,ap-south-1,EC2,ap-south-1
3.5.216.0/22,eu-north-1,EC2,eu-north-1
3.130.0.0/16,us-east-2,EC2,us-east-2
13.57.0.0/16,us-west-1,EC2,us-west-1
13.126.0.0/15,ap-south-1,EC2,ap-south-1
13.202.0.0/15,ap-south-1,EC2,ap-south-1
15.181.64.0/20,us-west-2,EC2,us-west-2-las-1b
99.77.140.0/24,ap-northeast-3,EC2,ap-northeast-3
158.252.0.0/15,me-central-1,EC2,me-central-1
16.16.0.0/16,eu-north-1,EC2,eu-north-1
15.206.0.0/15,ap-south-1,EC2,ap-south-1
35.55.40.0/24,eu-north-1,EC2,eu-north-1
50.18.0.0/16,us-west-1,EC2,us-west-1
52.14.0.0/16,us-east-2,EC2,us-east-2
96.0.72.0/21,ap-southeast-2,EC2,ap-southeast-2-akl-1
96.0.112.0/21,ap-southeast-1,EC2,ap-southeast-1-sggov-sin-1a
18.99.32.0/19,ap-southeast-1,EC2,ap-southeast-1
18.99.160.0/20,ap-south-2,EC2,ap-south-2
35.50.193.0/24,eu-central-1,EC2,eu-central-1
35.50.228.0/24,ap-northeast-3,EC2,ap-northeast-3
43.212.0.0/15,ap-east-2,EC2,ap-east-2
54.172.0.0/15,us-east-1,EC2,us-east-1
71.137.0.0/18,cn-north-1,EC2,cn-north-1
168.185.7.0/24,us-west-2,EC2,us-west-2
176.34.64.0/18,eu-west-1,EC2,eu-west-1
3.5.146.0/23,ap-southeast-1,EC2,ap-southeast-1
3.5.172.0/22,ca-west-1,EC2,ca-west-1
35.50.195.0/24,eu-west-1,EC2,eu-west-1
35.71.109.0/24,ap-northeast-2,EC2,ap-northeast-2
52.94.250.144/28,ap-southeast-6,EC2,ap-southeast-6
52.95.255.96/28,us-west-1,EC2,us-west-1
56.70.0.0/16,ap-southeast-5,EC2,ap-southeast-5
99.77.249.0/24,eu-west-2,EC2,eu-west-2
99.150.88.0/21,ap-east-1,EC2,ap-east-1
18.204.0.0/14,us-east-1,EC2,us-east-1
35.96.112.0/20,eu-south-1,EC2,eu-south-1
35.96.251.0/24,ca-west-1,EC2,ca-west-1
35.178.0.0/15,eu-west-2,EC2,eu-west-2
54.88.0.0/14,us-east-1,EC2,us-east-1
35.50.224.0/24,ap-northeast-1,EC2,ap-northeast-1
51.0.96.0/21,eu-west-3,EC2,eu-west-3
52.94.116.0/22,us-west-2,EC2,us-west-2
64.252.119.0/24,us-west-1,EC2,us-west-1
173.83.200.0/22,us-east-1,EC2,us-east-1
173.83.208.0/24,eu-south-1,EC2,eu-south-1
208.86.90.0/23,eu-west-1,EC2,eu-west-1
15.181.248.0/24,us-west-2,EC2,us-west-2-las-1b
18.34.252.0/22,us-east-2,EC2,us-east-2
52.29.0.0/16,eu-central-1,EC2,eu-central-1
13.52.0.0/16,us-west-1,EC2,us-west-1
18.180.0.0/15,ap-northeast-1,EC2,ap-northeast-1
46.137.128.0/18,eu-west-1,EC2,eu-west-1
52.94.248.176/28,ap-northeast-2,EC2,ap-northeast-2
3.2.2.0/24,us-east-1,EC2,us-east-1-mia-1
13.134.0.0/15,eu-west-2,EC2,eu-west-2
13.246.0.0/16,af-south-1,EC2,af-south-1
52.94.249.240/28,eu-south-2,EC2,eu-south-2
52.95.254.0/24,eu-west-3,EC2,eu-west-3
64.252.104.0/24,ap-southeast-1,EC2,ap-southeast-1
99.77.55.53/32,eu-south-2,EC2,eu-south-2
176.32.64.0/19,ap-northeast-1,EC2,ap-northeast-1
13.54.0.0/15,ap-southeast-2,EC2,ap-southeast-2
13.200.0.0/15,ap-south-1,EC2,ap-south-1
15.177.106.0/24,me-west-1,EC2,me-west-1
16.112.0.0/16,ap-south-2,EC2,ap-south-2
18.96.224.0/19,ap-south-1,EC2,ap-south-1
18.98.224.0/19,eu-central-2,EC2,eu-central-2
35.96.40.0/24,af-south-1,EC2,af-south-1
52.95.235.0/24,ap-southeast-3,EC2,ap-southeast-3
52.95.241.0/24,ap-southeast-2,EC2,ap-southeast-2
64.252.66.0/24,us-east-1,EC2,us-east-1
64.252.82.0/24,eu-west-2,EC2,eu-west-2
99.77.144.0/24,ap-southeast-2,EC2,ap-southeast-2
99.151.188.0/23,eu-central-1,EC2,eu-central-1
3.12.0.0/16,us-east-2,EC2,us-east-2
13.124.0.0/16,ap-northeast-2,EC2,ap-northeast-2
16.28.0.0/16,af-south-1,EC2,af-south-1
35.71.111.0/24,eu-west-2,EC2,eu-west-2
35.96.44.0/24,ca-west-1,EC2,ca-west-1
52.94.248.144/28,ap-south-1,EC2,ap-south-1
52.192.0.0/15,ap-northeast-1,EC2,ap-northeast-1
99.150.72.0/21,eu-west-3,EC2,eu-west-3
3.3.5.0/24,us-east-1,EC2,us-east-1
35.50.196.0/24,eu-west-1,EC2,eu-west-1
54.78.0.0/16,eu-west-1,EC2,eu-west-1
99.77.139.0/24,ap-northeast-1,EC2,ap-northeast-1
198.41.105.0/24,us-west-2,EC2,us-west-2
15.193.4.0/24,eu-central-1,EC2,eu-central-1
35.55.31.0/24,us-east-1,EC2,us-east-1
35.71.116.0/24,us-gov-west-1,EC2,us-gov-west-1
51.118.0.0/16,eu-south-1,EC2,eu-south-1
71.132.0.0/18,cn-north-1,EC2,cn-north-1
96.0.136.0/21,ap-southeast-1,EC2,ap-southeast-1
99.150.40.0/21,eu-west-2,EC2,eu-west-2
3.5.212.0/23,ap-south-1,EC2,ap-south-1
3.5.220.0/22,me-south-1,EC2,me-south-1
15.177.72.0/24,eu-north-1,EC2,eu-north-1
18.99.64.0/19,ap-northeast-1,EC2,ap-northeast-1
52.2.0.0/15,us-east-1,EC2,us-east-1
64.252.106.0/24,ap-southeast-2,EC2,ap-southeast-2
99.77.55.39/32,eu-south-2,EC2,eu-south-2
103.4.8.0/21,ap-northeast-1,EC2,ap-northeast-1
155.146.64.0/20,us-east-1,EC2,us-east-1-wl1-nyc-wlz-1
184.72.64.0/18,us-east-1,EC2,us-east-1
15.193.136.0/22,us-west-2,EC2,us-west-2
35.55.33.0/24,us-east-2,EC2,us-east-2
99.77.55.1/32,eu-south-2,EC2,eu-south-2
198.41.97.0/24,us-east-1,EC2,us-east-1-atl-2
15.181.192.0/19,us-east-1,EC2,us-east-1-dfw-1
15.253.0.0/16,us-west-2,EC2,us-west-2-lax-1
54.238.0.0/16,ap-northeast-1,EC2,ap-northeast-1
99.150.16.0/21,eu-central-1,EC2,eu-central-1
216.182.232.0/22,us-east-1,EC2,us-east-1
3.120.0.0/14,eu-central-1,EC2,eu-central-1
15.181.252.0/24,us-west-2,EC2,us-west-2-sea-1
18.198.0.0/15,eu-central-1,EC2,eu-central-1
52.9.0.0/16,us-west-1,EC2,us-west-1
99.77.141.0/24,ap-northeast-2,EC2,ap-northeast-2
