alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1742421707.2452,anonymous,5181.5391723027,1710562656.9391,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1742341592,1742421707.2452,80,http,167.99.124.118:80,false,9056.5228462219,95862,385237,19.925628612822,167.99.124.118
true,1742421677.5593,elite,2421.952649388,1740738243.3156,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,210000,1741948564,1742421707.2108,8089,http,117.80.188.200:8089,false,841.58277511597,397,9597,3.972383430058,117.80.188.200
true,1742421707.1737,elite,2529.1200876236,1742421247.0144,"AS3329 VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA",HOL-GR,Chalandri,Europe,EU,Greece,GR,,false,"Vodafone-panafon Hellenic Telecommunications Company SA",38.0095,23.7846,true,"Vodafone-panafon Hellenic Telecommunications Company SA",false,Attica,success,Europe/Athens,,1742421250,1742421707.1737,8080,http,89.43.58.60:8080,false,5663.458108902,4,1,80,89.43.58.60
true,1742421706.9988,elite,4717.1640666057,1716424683.349,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Amsterdam,Europe,EU,Netherlands,NL,,true,"Microsoft Corporation",52.3667,4.9,false,"Microsoft Azure Cloud (westeurope)",true,"North Holland",success,Europe/Amsterdam,1047,1742344039,1742421706.9988,80,http,13.80.134.180:80,false,13140.509128571,88702,275248,24.37202912488,13.80.134.180
true,1742421586.8798,transparent,3019.7684407771,1710544182.8657,"AS20485 Joint Stock Company TransTeleCom",TRANSTELECOM,Drezna,Europe,EU,Russia,RU,,false,TRANS-TELECOM,55.7421,38.8475,false,,true,"Moscow Oblast",success,Europe/Moscow,142660,1742341638,1742421706.7663,3128,http,62.33.53.248:3128,false,11029.598474503,183090,214283,46.075098207478,62.33.53.248
true,1742414093.4933,elite,193.86429884999,1742414093.4933,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",false,"New Jersey",success,America/New_York,07047,1742414094,1742421706.7109,3128,http,143.244.145.16:3128,false,194.14138793945,97,0,100,143.244.145.16
true,1742421603.5579,elite,4687.3499480161,1742417002.3468,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Muping,Asia,AS,China,CN,,false,Chinanet,30.2638,102.805,false,"Chinanet SC",false,Sichuan,success,Asia/Shanghai,,1742417989,1742421706.408,8118,http,182.132.24.13:8118,false,925.4035949707,11,41,21.153846153846,182.132.24.13
true,1742421706.3748,elite,2253.7164051255,1741252249.2133,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,210000,1741864794,1742421706.3748,8089,http,114.219.174.43:8089,false,1064.6653175354,1037,10166,9.2564491654021,114.219.174.43
true,1742421706.1258,elite,1733.4327697754,1742413314.7681,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet JS",false,Shanghai,success,Asia/Shanghai,,1742421714,1742421706.1258,8089,http,121.235.202.100:8089,false,1733.4327697754,1,42,2.3255813953488,121.235.202.100
true,1742421686.3808,elite,2380.9717723301,1741674908.2679,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",false,Hebei,success,Asia/Shanghai,,1742311322,1742421706.0363,8089,http,27.189.133.163:8089,false,955.40237426758,56,4044,1.3658536585366,27.189.133.163
true,1742421705.211,elite,1485.447918841,1710699776.4593,"AS23764 CTGNet",CTGNet,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"China Telecom Global networks",22.3193,114.169,false,,true,Kowloon,success,Asia/Hong_Kong,999077,1742341660,1742421705.211,1080,http,203.19.38.114:1080,false,508.07881355286,283736,191028,59.763587803625,203.19.38.114
true,1742421698.2576,elite,2226.0683158348,1741291514.8386,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet SC",false,Shanghai,success,Asia/Shanghai,,1742168217,1742421705.0386,2324,http,118.113.244.155:2324,false,926.37872695923,290,6616,4.1992470315668,118.113.244.155
true,1742421561.4813,elite,2961.7624676452,1738087796.5955,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",false,Hebei,success,Asia/Shanghai,,1742402805,1742421704.7375,8089,http,27.189.132.138:8089,false,857.56373405457,424,28033,1.489967319113,27.189.132.138
true,1742421704.3848,elite,5430.5597163154,1734830095.9808,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Jakarta,Asia,AS,Indonesia,ID,,true,"Alibaba.com Singapore E-Commerce Private Limited",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,11730,1742342089,1742421704.3848,37,http,149.129.226.9:37,false,2362.0412349701,473,65962,0.71197411003236,149.129.226.9
true,1742421704.358,transparent,6033.1715268698,1736147300.4187,"AS135607 Infinivan Incorporated",INFINIVAN-AS-AP,Manila,Asia,AS,Philippines,PH,,false,"Infinivan Incorporated",14.5971,120.9798,false,"Infinivan Incorporated",true,"Metro Manila",success,Asia/Manila,1001,1742341659,1742421704.358,8081,http,126.209.2.2:8081,false,5684.6849918365,6498,73710,8.1014362657092,126.209.2.2
true,1742421697.8836,anonymous,2631.6685652009,1721982136.2126,"AS33765 TANZANIA TELECOMMUNICATIONS CO. LTD",TTCLDATA,"Dar es Salaam",Africa,AF,Tanzania,TZ,,false,TTCL,-6.827,39.2675,true,,true,"Dar es Salaam Region",success,Africa/Dar_es_Salaam,,1742377885,1742421704.2549,80,http,41.59.90.171:80,false,4014.7700309753,108926,64697,62.737079764778,41.59.90.171
true,1742421703.2889,elite,5017.6728367805,1742404692.5868,"AS35278 SPRINTHOST.RU LLC",SPRINTHOST,Moscow,Europe,EU,Russia,RU,,true,"SPRINTHOST.RU LLC",55.7558,37.6173,false,"Sprinthost LLC",false,Moscow,success,Europe/Moscow,144700,1742405067,1742421703.2889,1080,http,109.205.58.144:1080,false,1118.9641952515,12,202,5.607476635514,109.205.58.144
true,1742421443.009,transparent,4874.1271848823,1738483955.5541,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Nanchang,Asia,AS,China,CN,,false,"China Unicom CHINA169 Network",28.6828,115.8581,false,,true,Jiangxi,success,Asia/Shanghai,,1742113069,1742421703.2056,655,http,113.195.172.194:655,false,8516.4256095886,21116,24469,46.322255127783,113.195.172.194
true,1742421702.8381,transparent,6402.9779213057,1710544689.4817,"AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC","COLOMBIA TELECOMUNICACIONES S.A. ESP BIC",Medellín,"South America",SA,Colombia,CO,,false,"Colombia Telecomunicaciones S.a. ESP",6.2529,-75.5646,false,"Colombia Telecomunicaciones S.a. ESP",true,Antioquia,success,America/Bogota,050030,1742341619,1742421702.8381,8080,http,186.115.202.103:8080,false,5522.0339298248,41464,457419,8.3113675952077,186.115.202.103
true,1742421702.7974,anonymous,2735.3857517055,1730711521.64,"AS4230 CLARO S.A.","CLARO S.A.",Teresina,"South America",SA,Brazil,BR,,false,"Claro S.A",-5.3051,-42.8502,false,"Telcabos - Telecomunicações e Informática",true,Piauí,success,America/Fortaleza,64000,1742341689,1742421702.7974,80,http,189.22.234.35:80,false,720.37816047668,73807,70298,51.217515006419,189.22.234.35
true,1742421702.6395,transparent,7173.489691506,1729438815.4187,"AS44382 Fiba Cloud Operation Company, LLC",FIBA,Köseköy,Asia,AS,Türkiye,TR,,false,"TurkTelekom Kocaeli Korfez",40.7129,29.9967,false,"Turk Telekomunikasyon A.S",true,Kocaeli,success,Europe/Istanbul,41000,1742263315,1742421702.6395,8080,http,45.8.21.29:8080,false,3676.58162117,213,2721,7.2597137014315,45.8.21.29
true,1742421702.4272,elite,3994.7369611015,1696968834.3888,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7618,100.5324,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10400,1741883453,1742421702.4272,36476,socks4,1.179.148.9:36476,true,4127.1269321442,23298,326216,6.6658274060553,1.179.148.9
true,1742421702.1639,elite,6036.5380695888,1737471192.9923,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Tokyo,success,Asia/Tokyo,102-0082,1742369224,1742421702.1639,6379,http,8.221.139.222:6379,false,9530.770778656,245,36192,0.67239344622225,8.221.139.222
true,1742421702.1604,transparent,5973.9667635311,1733960742.1275,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,"Duren Tiga",Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.2574,106.8453,false,"PT Indo Telemedia Solusi",true,Jakarta,success,Asia/Jakarta,12760,1741823930,1742421702.1604,8090,http,103.180.123.229:8090,false,6219.2540168762,11396,100712,10.165197844935,103.180.123.229
true,1742421701.9673,transparent,5614.175901742,1726322684.4471,"AS5089 Virgin Media Limited",NTL,Edinburgh,Europe,EU,"United Kingdom",GB,"South Gyle",false,"Virgin Media Business",55.934,-3.30934,false,"Virgin Media Limited",true,Scotland,success,Europe/London,"EH12 9HL",1741961518,1742421701.9673,8080,http,62.255.223.195:8080,false,3030.5550098419,15738,162484,8.8305596391018,62.255.223.195
true,1742421701.8475,elite,4392.5360749094,1713959656.9462,"AS51477 Teleradiokompaniya Kandalaksha LLC",TKANDALAKSHA-AS,Kandalaksha,Europe,EU,Russia,RU,,false,"Teleradiokompaniya Kandalaksha LLC",67.1512,32.4128,false,"Teleradiokompaniya Kandalaksha LLC",true,Murmansk,success,Europe/Moscow,184041,1742037192,1742421701.8475,8089,http,109.196.174.81:8089,false,1851.4904975891,5713,191916,2.89077007929,109.196.174.81
true,1742421701.7887,elite,5608.8567401648,1732921468.5239,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,London,Europe,EU,"United Kingdom",GB,,true,"Alibaba (US) Technology Co., Ltd.",51.5081,-0.1278,false,"Alibaba.com Singapore E-Commerce Private Limited",true,England,success,Europe/London,EC1N,1741997430,1742421701.7887,8000,http,8.211.195.139:8000,false,9893.4738636017,514,81055,0.63014135271978,8.211.195.139
true,1742421701.5715,transparent,7444.3081665951,1741512697.438,"AS394684 GOLD DATA USA INC",AS-GOLD,"Santa Teresa del Tuy","South America",SA,Venezuela,VE,"Las Flores",false,"Gold Data USA Inc",10.2312,-66.6692,false,"Comercializadora Santana 689 CA",false,Miranda,success,America/Caracas,1215,1742118220,1742421701.5715,999,http,38.86.249.2:999,false,6403.4125804901,2404,8983,21.111794151225,38.86.249.2
true,1742421701.4352,elite,5383.3459913731,1742368458.5084,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Sydney,Oceania,OC,Australia,AU,,true,"Oracle Corporation",-33.8688,151.209,false,"Oracle Cloud Infrastructure (ap-sydney-1)",false,"New South Wales",success,Australia/Sydney,1001,1742370109,1742421701.4352,8442,http,192.9.188.22:8442,false,2547.3744869232,24,526,4.3636363636364,192.9.188.22
true,1742421701.2952,elite,2491.1563355347,1740072999.1495,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741904980,1742421701.2952,16833,http,72.10.160.171:16833,false,505.18703460693,58,10011,0.57602542457046,72.10.160.171
true,1742421701.2934,elite,4485.1763269836,1726456579.0281,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Singapore,Asia,AS,Singapore,SG,"Pasir Ris",true,"Oracle Corporation",1.36945,103.969,false,"Oracle Corporation",true,"South East",success,Asia/Singapore,,1742341628,1742421701.2934,80,http,158.178.246.35:80,false,4518.4841156006,28877,194328,12.937434197263,158.178.246.35
true,1742421424.1627,anonymous,2254.6604613126,1740467899.3616,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6927,3.17785,false,"Knapp Michael",true,Hauts-de-France,success,Europe/Paris,59100,1742278823,1742421701.0352,8080,http,54.37.214.253:8080,false,3790.319442749,21052,2955,87.691090098721,54.37.214.253
true,1742421505.8996,anonymous,3696.4404111213,1742319823.4019,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Phoenix,"North America",NA,"United States",US,,true,"Oracle Corporation",33.4656,-111.9956,false,"Oracle Cloud Infrastructure (us-phoenix-1)",false,Arizona,success,America/Phoenix,85008,1742319824,1742421700.852,8082,http,129.146.177.165:8082,false,1256.7582130432,470,754,38.398692810458,129.146.177.165
true,1742421700.6684,elite,5704.7440004743,1732330436.22,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Tokyo,success,Asia/Tokyo,102-0082,1742018611,1742421700.6684,5060,http,8.221.139.222:5060,false,9505.7828426361,606,89137,0.67526158029038,8.221.139.222
true,1742421700.5303,transparent,5941.2386057874,1710578715.3948,"AS20771 Caucasus Online Ltd.",CAUCASUS-CABLE-SYSTEM,Tbilisi,Asia,AS,Georgia,GE,,false,"Caucasus Online Ltd.",41.6959,44.832,false,Caucasus,true,Tbilisi,success,Asia/Tbilisi,,1742341467,1742421700.5303,8080,http,85.117.63.207:8080,false,6743.4573173523,39800,454026,8.0595189398695,85.117.63.207
true,1742421700.3581,transparent,4794.5199012756,1742413617.6862,"AS55685 PT Jala Lintas Media",JLM-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Jala Lintas Media - NAP",-6.5945,106.789,false,,false,"West Java",success,Asia/Jakarta,16126,1742413630,1742421700.3581,8080,http,103.108.131.2:8080,false,9061.354637146,22,81,21.359223300971,103.108.131.2
true,1742421689.8116,elite,3760.820022015,1741794978.5786,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1742399920,1742421700.353,8888,http,213.239.221.24:8888,false,2510.2620124817,4890,2875,62.974887314874,213.239.221.24
true,1742421699.9952,elite,4618.0678986974,1710540199.5942,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Chengdu,Asia,AS,China,CN,,false,Chinanet,30.6667,104.0667,false,"Chinanet SC",true,Sichuan,success,Asia/Shanghai,,1741824412,1742421699.9952,10800,socks4,222.209.81.12:10800,true,2390.209197998,11907,294469,3.8864010235789,222.209.81.12
true,1742421699.8641,transparent,7493.0905089853,1723199149.6007,"AS8717 A1 Bulgaria EAD",A1BG,Sofia,Europe,EU,Bulgaria,BG,,false,"A1 Bulgaria EAD",42.6977,23.3219,false,"ESRI BULGARIA Network",true,Sofia-Capital,success,Europe/Sofia,1000,1741971560,1742421699.8641,4002,http,213.169.33.7:4002,false,7001.3887882233,16725,256674,6.1174327631045,213.169.33.7
true,1742421699.7549,elite,3553.0109476571,1710587304.9175,"AS51167 Contabo GmbH",CONTABO,Munich,Europe,EU,Germany,DE,,true,"Contabo GmbH",48.1077,11.6091,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,81549,1742341788,1742421699.7549,21972,http,79.143.177.29:21972,false,195.32871246338,20753,457488,4.3394439205338,79.143.177.29
true,1742421699.7106,transparent,3099.936147447,1738108973.2458,"AS139201 Jiangxi Jiujiang IDC",CHINANET-Jiangxi-Jiujiang-IDC,Beijing,Asia,AS,China,CN,,false,"China Telecom",39.911,116.395,false,"Chinanet JX",true,Beijing,success,Asia/Shanghai,,1742342879,1742421699.7106,655,http,106.225.164.39:655,false,4137.3467445374,9473,39679,19.272867838542,106.225.164.39
true,1742421699.6227,elite,2502.2969759727,1740937040.8737,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1742146809,1742421699.6227,8089,http,117.80.188.11:8089,false,875.20694732666,1225,14056,8.0164910673385,117.80.188.11
true,1742421699.5737,elite,1505.2301125927,1696987201.8007,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1741994206,1742421699.5737,4145,socks4,72.195.34.42:4145,true,1786.3240242004,153321,257593,37.312186978297,72.195.34.42
true,1742421699.3505,elite,2755.5738271268,1732898193.2227,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",false,Hebei,success,Asia/Shanghai,,1741973933,1742421699.3505,8089,http,27.189.134.129:8089,false,965.27123451233,968,76153,1.2551704464413,27.189.134.129
true,1742421699.1284,transparent,6348.2360950642,1739699767.8864,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Pagerwojo,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.12571,112.401,false,,true,"East Java",success,Asia/Jakarta,,1742120580,1742421699.1284,8087,http,202.154.18.172:8087,false,1522.8219032288,2367,31476,6.9940608102119,202.154.18.172
true,1742421699.0407,transparent,6522.2581135943,1738804148.7214,"AS141917 PT Muria Data Utama",IDNIC-MDU-AS-ID,Kudus,Asia,AS,Indonesia,ID,,false,"PT Muria Data Utama",-6.80218,110.856,false,"PT Muria Data Utama",true,"Central Java",success,Asia/Jakarta,,1741828462,1742421699.0407,8080,http,103.164.229.149:8080,false,7695.2068805695,4161,42273,8.9611060860576,103.164.229.149
true,1742421698.8725,elite,3523.1747470192,1711219074.873,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1742394956,1742421698.8725,443,socks4,117.74.65.207:443,true,3445.8463191986,161411,133895,54.65889619581,117.74.65.207
true,1742421698.8262,transparent,6598.5119813025,1740044115.5036,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5764,121.039,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1550,1741858801,1742421698.8262,8082,http,122.54.151.122:8082,false,11509.612560272,2018,26487,7.0794597439046,122.54.151.122
true,1742421180.8542,transparent,544.19367653983,1742421180.8542,"AS8151 UNINET",UNINET,Mazatlán,"North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",23.27,-106.3272,false,UNINET,false,Sinaloa,success,America/Mazatlan,82124,1742421181,1742421698.7929,999,http,187.172.203.143:999,false,475.93975067139,7,0,100,187.172.203.143
true,1742421698.709,transparent,6532.0447410183,1714462592.0219,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Prado-Sevilla,"South America",SA,Colombia,CO,,false,AGIS,10.7634,-74.1392,false,"Azteca Comunicaciones Colombia S. A. S",true,"Magdalena Department",success,America/Bogota,,1741861245,1742421698.709,999,http,209.14.119.219:999,false,5034.7373485565,14418,378381,3.6705796094186,209.14.119.219
true,1742421631.9843,elite,688.63218153573,1733272097.0594,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Corporation",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus)",true,Virginia,success,America/New_York,23917,1742344596,1742421698.5936,8214,http,40.71.46.210:8214,false,639.99581336975,8861,112094,7.3258649911124,40.71.46.210
